area,name,url,members_count,posts_per_day,is_private,locality_name,most_common_region,in_charlotte_staged
Holborn and St Pancras,"Our Kentish Town: NW5 news, views, photos and nostalgia",https://www.facebook.com/groups/798808516992593/,2100,2,FALSE,Kent,Kent,False
Holborn and St Pancras,The Primrose Hill Old School Society,https://www.facebook.com/groups/63225613054/,2000,8,FALSE,Primrose Hill,Inner London,False
Holborn and St Pancras,(TLD) Creative Christians (Gospel Artists Singers Rappers Actors Writers),https://www.facebook.com/groups/1008608785925578/,1800,8,FALSE,"Oak, Gospel",Inner London,False
Holborn and St Pancras,"Thoughts on Dartmouth Park, Morley",https://www.facebook.com/groups/115319848810075/,1100,8,FALSE,Dartmouth Park,Inner London,False
Holborn and St Pancras,Transition Town Brixton,https://www.facebook.com/groups/transitiontownbrixton/,1100,8,FALSE,Inner London,Inner London,False
Holborn and St Pancras,Primrose/Hill Community (Germiston),https://www.facebook.com/groups/306770833816839/,1000,6,FALSE,Primrose Hill,Derbyshire,False
Holborn and St Pancras,Chabad Lubavitch of Bloomsbury - Central London,https://www.facebook.com/groups/2321214257/,994,,FALSE,Bloomsbury,Inner London,False
Holborn and St Pancras,"St Paul's Church, Covent Garden, London",https://www.facebook.com/groups/410639732281685/,987,8,FALSE,Inner London,Inner London,False
Holborn and St Pancras,LONDON GOSPEL,https://www.facebook.com/groups/269042129900046/,936,7,FALSE,"Oak, Gospel",Inner London,False
Holborn and St Pancras,GOSPEL MUSIC HUB 🎧🎧🎧🎧 🎤🎬🎹🎹🎹🎼🎻,https://www.facebook.com/groups/231116609588408/,869,8,FALSE,"Oak, Gospel",Inner London,False
Holborn and St Pancras,Transition Kentish Town,https://www.facebook.com/groups/151198871637367/,733,5,FALSE,Kentish Town,Inner London,False
Holborn and St Pancras,Poundstretcher Kentish town- London,https://www.facebook.com/groups/1083150795874094/,732,8,FALSE,Kent,Kent,False
Holborn and St Pancras,Primrose Hill,https://www.facebook.com/groups/primrosehillcommunity/,726,2,FALSE,Primrose Hill,South Yorkshire,False
Holborn and St Pancras,BELL SCHOOL SAFFRON WALDEN....ONCE UPON A TIME,https://www.facebook.com/groups/52622366932/,621,5,FALSE,Inner London,Inner London,False
Holborn and St Pancras,London Gospel Community (LGC),https://www.facebook.com/groups/136599576530737/,540,6,FALSE,"Oak, Gospel",Inner London,False
Holborn and St Pancras,Kentish Town Church of England Primary School,https://www.facebook.com/groups/2408836224/,446,6,FALSE,Kentish Town,Inner London,False
Holborn and St Pancras,The Old St Pancras Sessions,https://www.facebook.com/groups/TheOldStPancrasSessions/,413,,FALSE,St Pancras,Inner London,False
Holborn and St Pancras,St Pancras Cruising Club -  London,https://www.facebook.com/groups/httpswww.stpancrascc.co.uk/,351,4,FALSE,St Pancras and Somers Town,Inner London,False
Holborn and St Pancras,Camden Town Set Dancing,https://www.facebook.com/groups/1048299338625741/,331,2,FALSE,Camden Town with Primrose Hill,Inner London,False
Holborn and St Pancras,Parliament Hill School for Girls friends,https://www.facebook.com/groups/1713148602276352/,326,,FALSE,Parliament Hill,Inner London,False
Holborn and St Pancras,Haverstock Fencing Club Members and Friends,https://www.facebook.com/groups/haverstock/,322,4,FALSE,Haverstock,Inner London,False
Holborn and St Pancras,Christians in London!,https://www.facebook.com/groups/9772921799/,321,8,FALSE,Chapel End,Inner London,False
Holborn and St Pancras,Primrose Hill Secondary School friends,https://www.facebook.com/groups/729332933836523/,280,10,FALSE,Primrose Hill,South Yorkshire,False
Holborn and St Pancras,Bloomsbury Fightback!,https://www.facebook.com/groups/103427909738399/,277,7,FALSE,Bloomsbury,Inner London,False
Holborn and St Pancras,BLOOMSBURY BEAUTY,https://www.facebook.com/groups/22895574283/,260,10,FALSE,Bloomsbury,Inner London,False
Holborn and St Pancras,Gospel Events in London Universities,https://www.facebook.com/groups/1470086133256179/,235,4,FALSE,Inner London,Inner London,False
Holborn and St Pancras,Primrose Hill - London's Magic Village,https://www.facebook.com/groups/370704356847813/,213,,FALSE,Camden Town with Primrose Hill,Inner London,False
Holborn and St Pancras,Holborn BSAC,https://www.facebook.com/groups/holbornscuba/,204,2,FALSE,Holborn and Covent Garden,Inner London,False
Holborn and St Pancras,Zoom Records Camden Town London 1989-97,https://www.facebook.com/groups/62000099324/,202,2,FALSE,Camden Town,Inner London,False
Holborn and St Pancras,Kentish Town Square Festival,https://www.facebook.com/groups/202658401877610/,171,,FALSE,Kentish Town,Inner London,False
Holborn and St Pancras,Camden Community,https://www.facebook.com/groups/camdencommunity/,166,8,FALSE,Camden Town,Inner London,False
Holborn and St Pancras,St Alban's Holborn,https://www.facebook.com/groups/13405743342/,144,,FALSE,Holborn,Inner London,False
Holborn and St Pancras,Holborn Runners,https://www.facebook.com/groups/474579149284797/,120,,FALSE,Holborn and Covent Garden,Inner London,False
Holborn and St Pancras,Haverstock Training Camp,https://www.facebook.com/groups/HaverstockTrainingCamp/,119,2,FALSE,Haverstock,Inner London,False
Holborn and St Pancras,Lincoln's Inn BPTC Student Group 2013/14,https://www.facebook.com/groups/213443052166678/,112,,FALSE,Lincoln's Inn,Inner London,False
Holborn and St Pancras,Primrose Hill Choir,https://www.facebook.com/groups/320225724739624/,105,9,FALSE,Primrose Hill,Inner London,False
Holborn and St Pancras,Bloomsbury Chamber Orchestra,https://www.facebook.com/groups/50856822615/,102,,FALSE,Bloomsbury,Inner London,False
Holborn and St Pancras,Summer in Somers Town,https://www.facebook.com/groups/1890620137926474/,102,,FALSE,Somers Town,Inner London,False
Holborn and St Pancras,Old St Pancras Scouts,https://www.facebook.com/groups/234529385556/,99,,FALSE,St Pancras,Inner London,False
Holborn and St Pancras,Covent Garden Restaurants,https://www.facebook.com/groups/6625046862/,91,,FALSE,Holborn and Covent Garden,Inner London,False
Holborn and St Pancras,HIGH HOLBORN LONDON SCHOOL OF ECONOMICS (LSE) 2013 - 2014,https://www.facebook.com/groups/174599992662282/,83,,FALSE,Holborn and Covent Garden,Inner London,False
Holborn and St Pancras,London School of Economics High Holborn Halls 2011-2012,https://www.facebook.com/groups/159653364111546/,78,,FALSE,Holborn,Inner London,False
Holborn and St Pancras,Home Grown Vegetable Gardening London UK,https://www.facebook.com/groups/750644482429242/,77,7,FALSE,Inner London,Inner London,False
Holborn and St Pancras,LONDON AFRICAN GOSPEL CHOIR,https://www.facebook.com/groups/348805899832/,73,,FALSE,Gospel Oak,Inner London,False
Holborn and St Pancras,ST. GILES INTERNATIONAL SCHOOL - LONDON (YEARS 2009-2010),https://www.facebook.com/groups/249573108426728/,65,,FALSE,St Giles,Inner London,False
Holborn and St Pancras,COVENT GARDEN st,https://www.facebook.com/groups/2228788794/,57,6,FALSE,Covent Garden,Inner London,False
Holborn and St Pancras,Grays Inn Road Team,https://www.facebook.com/groups/267811183346321/,55,,FALSE,Gray's Inn Road,Inner London,False
Knowsley,"The Re-Makers - Use More, Waste Less!",https://www.facebook.com/groups/theremakers/,203000,4,FALSE,Little Briton,Merseyside,False
Knowsley,Whitefield & Prestwich Notice Board,https://www.facebook.com/groups/371435280828424/,28000,10,FALSE,Merseyside,Merseyside,False
Knowsley,Liverpool Pubs (Merseyside),https://www.facebook.com/groups/liverpoolpubs/,19000,2,FALSE,Merseyside,Merseyside,False
Knowsley,MERSEYSIDE/ LIVERPOOL WIRRAL  PETS UK lost found stolen,https://www.facebook.com/groups/1486756084909825/,13000,10,FALSE,"Briton, Little",Merseyside,False
Knowsley,4Jobseekers | Liverpool Southport St Helens & Merseyside Jobs & Vacancies,https://www.facebook.com/groups/4jobseekers.merseyside/,12000,10,FALSE,Merseyside,Merseyside,False
Knowsley,Shevy News,https://www.facebook.com/groups/1218512654848279/,12000,10,FALSE,Greater Manchester,Greater Manchester,False
Knowsley,Jobs merseyside,https://www.facebook.com/groups/203779253084403/,9200,10,FALSE,Merseyside,Merseyside,False
Knowsley,Railways in and Around Merseyside.,https://www.facebook.com/groups/860583161503978/,8600,3,FALSE,Merseyside,Merseyside,False
Knowsley,"Whats On Merseyside, Ormskirk, Skelmersdale, Southport & Surrounding Areas",https://www.facebook.com/groups/165109407030747/,6800,10,FALSE,Merseyside,Merseyside,False
Knowsley,Around Kirkby Lonsdale,https://www.facebook.com/groups/aroundkirkbylonsdale/,6600,10,FALSE,Cumbria,Cumbria,False
Knowsley,"Kirkby in Ashfield people, places & events.",https://www.facebook.com/groups/1728311444047966/,6400,10,FALSE,Nottinghamshire,Nottinghamshire,False
Knowsley,Whiston Chat,https://www.facebook.com/groups/7135259966591998/,6100,7,FALSE,South Yorkshire,South Yorkshire,False
Knowsley,Support Local Business Liverpool-Sefton-Knowsley,https://www.facebook.com/groups/supportlocalbusines/,6000,10,FALSE,"Knowsley, unparished area",Merseyside,False
Knowsley,"Athersley, New Lodge, Smithies - St Helens Community",https://www.facebook.com/groups/1397219377748715/,5800,10,FALSE,Horn Smithies,Merseyside,False
Knowsley,Merseyside Music,https://www.facebook.com/groups/nowmusicuk/,5700,10,FALSE,Merseyside,Merseyside,False
Knowsley,prescot chat,https://www.facebook.com/groups/557919232703414/,5500,10,FALSE,Prescot North,Merseyside,False
Knowsley,"Blackpool, Fylde & Wyre Everything",https://www.facebook.com/groups/1112495789728212/,5400,10,FALSE,Blackpool,Blackpool,False
Knowsley,"House/Apartment/Flat/Rooms for rent in Liverpool,Wirral - Merseyside,UK",https://www.facebook.com/groups/Liverpool.Room/,5400,3,FALSE,Merseyside,Merseyside,False
Knowsley,Shop Local Merseyside,https://www.facebook.com/groups/198589573510707/,3600,4,FALSE,Merseyside,Merseyside,False
Knowsley,Thingwall Pensby Heswall local Businesses,https://www.facebook.com/groups/603662343408083/,3400,6,FALSE,Merseyside,Merseyside,False
Knowsley,Birches Head & Northwood Community Group,https://www.facebook.com/groups/birchesheadnorthwood/,3300,10,FALSE,Merseyside,Merseyside,False
Knowsley,"St Aloysius, Huyton, Liverpool",https://www.facebook.com/groups/16578187709/,2800,8,FALSE,Huyton Farm,Merseyside,False
Knowsley,Blackpool Businesses & Community Page.,https://www.facebook.com/groups/971848873405039/,2800,9,FALSE,Blackpool,Blackpool,False
Knowsley,Knowsley Higherside Comprehensive Whiston Merseyside,https://www.facebook.com/groups/32069540536/,2600,2,FALSE,Merseyside,Merseyside,False
Knowsley,"Lymm, Grappenhall, Stockton Heath Local Business Group",https://www.facebook.com/groups/2725893727547135/,2500,3,FALSE,Staffordshire,Staffordshire,False
Knowsley,Merseyside Bands & Musicians Reunited,https://www.facebook.com/groups/174421137478099/,2300,8,FALSE,Merseyside,Merseyside,False
Knowsley,St Gabriel's Secondary School Alumni Singapore,https://www.facebook.com/groups/151637898241650/,2100,3,FALSE,St Gabriels,Merseyside,False
Knowsley,St. Gabriel's Primary School,https://www.facebook.com/groups/35791642957/,1800,8,FALSE,St Gabriels,Merseyside,False
Knowsley,Bowbrook & Bicton Heath Matters,https://www.facebook.com/groups/bictonheath/,1800,3,FALSE,Shropshire,Shropshire,False
Knowsley,"Save Court Hey Park, Court Hey Wildflowers and Community Assets",https://www.facebook.com/groups/1245507392184876/,1500,3,FALSE,Court Hey,Merseyside,False
Knowsley,Remembering Huyton Bungalows ❤️,https://www.facebook.com/groups/985447028223749/,1500,6,FALSE,Huyton Quarry,Merseyside,False
Knowsley,Merseyside Gundog Club,https://www.facebook.com/groups/677814625579043/,1500,8,FALSE,Dog and Gun,Merseyside,False
Knowsley,Whiston (Merseyside) Community Group,https://www.facebook.com/groups/2199320396920786/,1500,,FALSE,Whiston and Cronton,Merseyside,False
Knowsley,"Romani in Liverpool, Kirkby",https://www.facebook.com/groups/237939924928830/,1300,5,FALSE,Kirkby Park,Merseyside,False
Knowsley,POLSKA SPOŁECZNOŚĆ LIVERPOOL MERSEYSIDE OGLOSZENIA  UK ©,https://www.facebook.com/groups/2163106263957757/,1300,8,FALSE,Merseyside,Merseyside,False
Knowsley,"Longview Secondary Modern, Huyton Liverpool",https://www.facebook.com/groups/longviewschool/,1200,8,FALSE,Longview,Merseyside,False
Knowsley,Prestwich & Whitefield Professional Networking,https://www.facebook.com/groups/2824340497622422/,1200,8,FALSE,Whitefield,Greater Manchester,False
Knowsley,PARK CHRISTMAS SAVINGS 2024,https://www.facebook.com/groups/161722958560938/,1200,8,FALSE,Merseyside,Merseyside,False
Knowsley,Dovecot/Knotty Ash and Surrounding Areas,https://www.facebook.com/groups/199343855444719/,1100,9,FALSE,Dovecot,Merseyside,False
Knowsley,"St. Michael's, Garston",https://www.facebook.com/groups/stmichaelsgarston/,955,8,FALSE,St Michaels,Merseyside,False
Knowsley,"woodchurch, merseyside  community no restrictions",https://www.facebook.com/groups/717311316646551/,950,6,FALSE,Merseyside,Merseyside,False
Knowsley,Jubilee Park Community Group - Knowsley - L36 2NW,https://www.facebook.com/groups/1576864426162253/,866,8,FALSE,Knowsley Park,Merseyside,False
Knowsley,St Michael's Catholic College Leeds,https://www.facebook.com/groups/143923179275/,831,8,FALSE,St Michaels,Kent,False
Knowsley,Thingwall & surrounding areas,https://www.facebook.com/groups/460836558932676/,829,10,FALSE,Thingwall,Merseyside,False
Knowsley,"House/Apt/Flat/Room for rent in Knowsley,St. Helens,Sefton - Merseyside,UK",https://www.facebook.com/groups/SeftonsRoomForRen/,637,7,FALSE,Merseyside,Merseyside,False
Knowsley,Merseyside business group,https://www.facebook.com/groups/Merseysidebusinessgroup/,617,4,FALSE,Merseyside,Merseyside,False
Knowsley,Whitefield & Unsworth Community Action Network,https://www.facebook.com/groups/471459704197214/,507,7,FALSE,Whitefield,Merseyside,False
Knowsley,Polacy w Huyton i Stockbridge Village,https://www.facebook.com/groups/170225880984176/,433,8,FALSE,Stockbridge Village,Merseyside,False
Knowsley,Court Hey Park Community 🌳,https://www.facebook.com/groups/679256344294330/,379,6,FALSE,Court Hey,Merseyside,False
Knowsley,St Gabriel's High School,https://www.facebook.com/groups/652142911525726/,331,2,FALSE,St Gabriels,Merseyside,False
Knowsley,Shop Local Merseyside,https://www.facebook.com/groups/1134100118246226/,309,8,FALSE,Merseyside,Merseyside,False
Knowsley,Westvale Community,https://www.facebook.com/groups/404541778265690/,263,3,FALSE,Westvale,Merseyside,False
Knowsley,Stockbridge Village Tenants’ Association Forum,https://www.facebook.com/groups/2329631233847135/,253,8,FALSE,Stockbridge,Merseyside,False
Knowsley,"Help Find Juno, Prescot, Merseyside",https://www.facebook.com/groups/411130007908873/,250,2,FALSE,Prescot North,Merseyside,False
Knowsley,"Stockbridge Village Medical Centre Complaints Group | Get Heard, Be Seen!",https://www.facebook.com/groups/stockbridgevillagemedicalcentre/,188,10,FALSE,Stockbridge Village,Merseyside,False
Knowsley,KIRKBY residents against Cherryfield Drive  BARRATS Development,https://www.facebook.com/groups/224431686781619/,168,10,FALSE,Cherryfield,Merseyside,False
Knowsley,Cronton Community Centre,https://www.facebook.com/groups/830156651990736/,167,2,FALSE,Whiston and Cronton,Merseyside,False
Knowsley,Huyton Park Connie club,https://www.facebook.com/groups/903410950266216/,163,2,FALSE,Huyton Park,Merseyside,False
Knowsley,Northwood News,https://www.facebook.com/groups/677045633340558/,151,10,FALSE,Northwood,Staffordshire,False
Knowsley,Party supplies merseyside uk,https://www.facebook.com/groups/7569028829796262/,149,8,FALSE,Little Briton,Merseyside,False
Knowsley,St. Gabriel's Green Party,https://www.facebook.com/groups/689830518599654/,131,4,FALSE,St Gabriels,Merseyside,False
Knowsley,Stockbridge Village Anti Loo Roll Brigade,https://www.facebook.com/groups/2589370361201735/,124,,FALSE,Stockbridge Village,Merseyside,False
Knowsley,Pensby & Thingwall matters,https://www.facebook.com/groups/384672927615058/,111,6,FALSE,Merseyside,Merseyside,False
Knowsley,St. Gabriel's School - North Side,https://www.facebook.com/groups/142072792480243/,81,6,FALSE,St Gabriels,Merseyside,False
Knowsley,Bowring Park Dog Park,https://www.facebook.com/groups/1835621183308157/,67,10,FALSE,Bowring Park,Merseyside,False
Lincoln,parking like a twat in Lincolnshire,https://www.facebook.com/groups/877238672300043/,53000,8,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,Lincolnite Breaking News,https://www.facebook.com/groups/lincolnitebreakingnews/,16000,8,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,Jobs In Boston UK And All Lincolnshire Area’s,https://www.facebook.com/groups/1272689629531413/,15000,8,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,Jobs in Lincolnshire [UK],https://www.facebook.com/groups/BostonUKJ/,12000,8,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,Lincolnshire smallholders,https://www.facebook.com/groups/372067039486665/,12000,10,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,BOSTON LINCOLNSHIRE MARKET,https://www.facebook.com/groups/213026902229401/,9600,10,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,Society for Lincolnshire History and Archaeology,https://www.facebook.com/groups/560219713992553/,7000,6,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,House exchanges within the lincolnshire area,https://www.facebook.com/groups/586259554726043/,6500,10,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,Things to do with kids/ with the kids - Lincolnshire,https://www.facebook.com/groups/246187162501911/,5500,8,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,"Heighington, Washingborough & Branston Community - BUSINESS POSTS ALLOWED",https://www.facebook.com/groups/1509545226128074/,4200,10,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,All things Louth (Lincolnshire),https://www.facebook.com/groups/384164931021683/,3400,10,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,Events with Stallholders in South Lincolnshire,https://www.facebook.com/groups/EventsAndStallholdersInSouthLincs/,2500,4,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,LAND FOR RENT IN LINCOLNSHIRE.,https://www.facebook.com/groups/327324314026467/,2500,8,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,Job in Lincolnshire,https://www.facebook.com/groups/648068425942008/,2400,4,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,"Jobs in Lincolnshire - Lincoln, Gainsborough, Grimsby, Boston & surrounding",https://www.facebook.com/groups/jobinlincolnshire/,2000,3,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,Fans of Lincolnshire Wildlife Park,https://www.facebook.com/groups/2391086047789518/,1700,8,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,Jobs for Boston in Lincolnshire Uk,https://www.facebook.com/groups/1689411101282373/,1300,4,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,Businesses in Lincolnshire,https://www.facebook.com/groups/Businesses.Linconshire/,1200,10,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,Businesses and Tradesmen in Lincolnshire,https://www.facebook.com/groups/386751144679173/,1100,5,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,"Graves Park Social Club, Kirton, Lincolnshire",https://www.facebook.com/groups/553833051491074/,1000,8,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,Lincolnshire Sales,https://www.facebook.com/groups/820188378607194/,974,10,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,South Lincolnshire Businesses and Events,https://www.facebook.com/groups/southlincsbusinesses/,913,8,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,Washingborough Community Group,https://www.facebook.com/groups/672624846739346/,898,2,FALSE,Heighington and Washingborough,Lincolnshire,False
Lincoln,Family Fun In Lincolnshire,https://www.facebook.com/groups/509259175951140/,884,8,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,"Birchwood Chat, No Rules",https://www.facebook.com/groups/1618244375135622/,877,2,FALSE,Warrington,Warrington,False
Lincoln,The Lincolnshire Nails & Beauty Community,https://www.facebook.com/groups/8056818564337464/,730,6,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,Birchwood Community and Chat,https://www.facebook.com/groups/883353925393185/,680,,FALSE,Warrington,Warrington,False
Lincoln,Friends of Lincoln Minster School (FoLMS),https://www.facebook.com/groups/FriendsOfLMS/,459,20,FALSE,Minster,Lincolnshire,False
Lincoln,Lost & Found Dogs & Cats Burton Stather & villages in N. LINCOLNSHIRE 🐾,https://www.facebook.com/groups/754455121376580/,338,8,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,"Jobs in Boston, Lincolnshire",https://www.facebook.com/groups/jobmoveinboston/,256,2,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,Old Aquilians (Glebe House),https://www.facebook.com/groups/OldAquiliansGlebeHouseSchool/,251,20,FALSE,Glebe,Lincolnshire,False
Lincoln,spotted in boston lincolnshire,https://www.facebook.com/groups/621779774565558/,203,,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,Ukrainian in Lincoln Lincolnshire,https://www.facebook.com/groups/780849299709575/,199,2,FALSE,"Lincoln, unparished area",Lincolnshire,False
Lincoln,St Catherine’s Breakwater User Group (Jersey),https://www.facebook.com/groups/952670888420926/,195,8,FALSE,St. Catherine's,Surrey,False
Lincoln,Moulton Park Lincolnshire,https://www.facebook.com/groups/1208122537648791/,173,,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,Scarholme Cleveland Bays,https://www.facebook.com/groups/354799502901425/,156,8,FALSE,Carholme,Lincolnshire,False
Lincoln,"Deerfield, Northbook, Glenview, Highland Park, Bannockburn, Lincolnshire",https://www.facebook.com/groups/deerfield/,138,5,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,Classifieds Lincolnshire,https://www.facebook.com/groups/179188280710725/,108,10,FALSE,Lincolnshire,Lincolnshire,False
Lincoln,break at the lakes tattershall lakes county park lincolnshire,https://www.facebook.com/groups/2577603365852851/,81,,FALSE,Lincolnshire,Lincolnshire,False
Livingston,East Lothian People,https://www.facebook.com/groups/331829747413519/,20000,10,FALSE,East Lothian,East Lothian,False
Livingston,What's on in East Lothian,https://www.facebook.com/groups/261133503933893/,19000,9,FALSE,East Lothian,East Lothian,False
Livingston,WEST LOTHIAN HISTORY HUB,https://www.facebook.com/groups/252082018200221/,10000,8,FALSE,West Lothian,West Lothian,False
Livingston,Bridgend Town News and Business,https://www.facebook.com/groups/bridgendbusiness/,9000,10,FALSE,Bridgend,Bridgend,False
Livingston,West Lothian Events,https://www.facebook.com/groups/westlothianevents/,8000,8,FALSE,West Lothian,West Lothian,False
Livingston,Free for all west lothian,https://www.facebook.com/groups/286477201491644/,7100,8,FALSE,West Lothian,West Lothian,False
Livingston,Explore West Lothian,https://www.facebook.com/groups/740814693286625/,5300,10,FALSE,West Lothian,West Lothian,False
Livingston,West Lothian Businesses,https://www.facebook.com/groups/755879967878044/,5200,10,FALSE,West Lothian,West Lothian,False
Livingston,Jobs In West Lothian,https://www.facebook.com/groups/341310236012772/,4900,2,FALSE,Addiewell,West Lothian,False
Livingston,All About West Lothian,https://www.facebook.com/groups/westlothiannews/,4200,5,FALSE,West Lothian,West Lothian,False
Livingston,Helping people in need West Lothian,https://www.facebook.com/groups/1386763985386172/,3600,2,FALSE,West Lothian,West Lothian,False
Livingston,West Lothian Businesses & Services,https://www.facebook.com/groups/901339126611621/,2200,10,FALSE,West Lothian,West Lothian,False
Livingston,West Lothian Business Page,https://www.facebook.com/groups/206791713252318/,2100,10,FALSE,West Lothian,West Lothian,False
Livingston,East Calder and District Community Council,https://www.facebook.com/groups/433296233535426/,1900,8,FALSE,East Calder,West Lothian,False
Livingston,West Lothian People's free advertising / local information,https://www.facebook.com/groups/616142385503211/,1800,10,FALSE,West Lothian,West Lothian,False
Livingston,West Lothian Billboard.,https://www.facebook.com/groups/517361983819907/,1700,10,FALSE,West Lothian,West Lothian,False
Livingston,West Lothian Transport News  ( WLTN ),https://www.facebook.com/groups/545153761022788/,1700,8,FALSE,West Lothian,West Lothian,False
Livingston,"Midlothian, Borders, West Lothian & East Lothian Diamond Networking Circle",https://www.facebook.com/groups/370673797215190/,1500,4,FALSE,East Lothian,East Lothian,False
Livingston,west lothian guinea pig rescue,https://www.facebook.com/groups/295485730807447/,1400,2,FALSE,Kirkliston,West Lothian,False
Livingston,Jobs in West Lothian,https://www.facebook.com/groups/841419079234340/,1400,20,FALSE,West Lothian,West Lothian,False
Livingston,Too Good To Go West Lothian,https://www.facebook.com/groups/442922577877885/,1200,10,FALSE,Eliburn,West Lothian,False
Livingston,Livingston Little and Local,https://www.facebook.com/groups/337867964158292/,1100,4,FALSE,Livingston North,West Lothian,False
Livingston,West Lothian Aquarist Society,https://www.facebook.com/groups/369850782983/,1000,7,FALSE,Craigshill,West Lothian,False
Livingston,Youth football for West Lothian,https://www.facebook.com/groups/536423148506212/,1000,4,FALSE,West Lothian,West Lothian,False
Livingston,West Lothian Cycle Circuit Association,https://www.facebook.com/groups/www.westlothiancyclecircuit.org.uk/,989,8,FALSE,Kirkliston,West Lothian,False
Livingston,WEST LOTHIAN FLY TIPPING !,https://www.facebook.com/groups/1872448723048253/,904,2,FALSE,Adambrae,West Lothian,False
Livingston,FACEBAY WEST LOTHIAN,https://www.facebook.com/groups/396551857086689/,757,2,FALSE,West Lothian,West Lothian,False
Livingston,blackburn academy west lothian Friends,https://www.facebook.com/groups/1506439072982526/,553,10,FALSE,West Lothian,West Lothian,False
Livingston,West Lothian Kids Clubs and Activities - Club Hub UK,https://www.facebook.com/groups/385783008695008/,466,8,FALSE,West Lothian,West Lothian,False
Livingston,west lothian weddings,https://www.facebook.com/groups/116018979118467/,363,2,FALSE,West Lothian,West Lothian,False
Livingston,Classifieds West Lothian,https://www.facebook.com/groups/3470853566352704/,351,2,FALSE,West Lothian,West Lothian,False
Livingston,Ratho Businesses,https://www.facebook.com/groups/rathoadvertising/,313,4,FALSE,Ratho,West Lothian,False
Livingston,West Lothian Churches Together,https://www.facebook.com/groups/276439789052502/,312,2,FALSE,West Lothian,West Lothian,False
Livingston,"Broxburn, Uphall, Winchburgh Nature & Environment (West Lothian)",https://www.facebook.com/groups/broxburnareanature/,291,3,FALSE,West Lothian,West Lothian,False
Livingston,West Calder & Harburn Virtual Christmas Market 2020,https://www.facebook.com/groups/1348504195500560/,270,8,FALSE,Harburn,West Lothian,False
Livingston,"Calder Nature & Environment (East & Mid Calder, Kirknewton)",https://www.facebook.com/groups/caldernature/,247,6,FALSE,East Calder,West Lothian,False
Livingston,West Lothian Community News,https://www.facebook.com/groups/328220305990304/,220,8,FALSE,West Lothian,West Lothian,False
Livingston,West Lothian news,https://www.facebook.com/groups/842696903054486/,172,2,FALSE,West Lothian,West Lothian,False
Livingston,West Lothian Fixture Finder,https://www.facebook.com/groups/769672703799365/,168,,FALSE,Carnwath,West Lothian,False
Livingston,"The James Young High School, Livingston, West Lothian",https://www.facebook.com/groups/95200957761/,127,,FALSE,Livingston North,West Lothian,False
Livingston,WestLinton Lions,https://www.facebook.com/groups/westlintonlions/,116,3,FALSE,Cumbria,Cumbria,False
Livingston,West Lothian Anti-cuts Campaign,https://www.facebook.com/groups/124261220965458/,92,,FALSE,Camps,West Lothian,False
Livingston,Jobs UK West Lothian,https://www.facebook.com/groups/jobsukwestlothian/,89,4,FALSE,West Lothian,West Lothian,False
Livingston,West Lothian Finders,https://www.facebook.com/groups/1527429091346572/,65,3,FALSE,West Lothian,West Lothian,False
Makerfield,"Manchester Housing, Room & Flat Share",https://www.facebook.com/groups/434593246717997/,36000,3,FALSE,Greater Manchester,Greater Manchester,False
Makerfield,Polacy w Manchester Salford Bolton Praca Ogłoszenia Uk,https://www.facebook.com/groups/bazar.manchester/,29000,10,FALSE,Greater Manchester,Greater Manchester,False
Makerfield,"Greater Manchester NHS, cost of living, politics and coronavirus news",https://www.facebook.com/groups/coronavirusnewsgreatermanchester/,25000,5,FALSE,Greater Manchester,Greater Manchester,False
Makerfield,Rooms & Flats/Studios To Rent in Greater Manchester,https://www.facebook.com/groups/Rooms2rentUpTo400gbpManchester/,21000,8,FALSE,Greater Manchester,Greater Manchester,False
